customer_id,product_id,order_line,order_id,order-date,ship_date,ship_mode,Sales,Quantity,Discount,Profit,category,sub_category,product_name,customer_name,Segment,Age,Country,City,State,postal_code,Region
JM-15250,TEC-AC-10003499,107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,74.112,8,0.2,17.6016,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Janet Martin,Consumer,62,United States,Charlotte,North Carolina,28205,South
JM-15250,TEC-PH-10002844,108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,27.992,1,0.2,2.0994,Technology,Phones,Speck Products Candyshell Flip Case,Janet Martin,Consumer,62,United States,Charlotte,North Carolina,28205,South
JM-15250,OFF-AR-10000390,109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,3.304,1,0.2,1.0738,Office Supplies,Art,Newell Chalk Holder,Janet Martin,Consumer,62,United States,Charlotte,North Carolina,28205,South
PA-19060,TEC-AC-10000844,110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,339.96,5,0.2,67.992,Technology,Accessories,Logitech Gaming G510s - Keyboard,Pete Armstrong,Home Office,31,United States,Orland Park,Illinois,60462,Central
CV-12805,FUR-FU-10001934,111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,41.96,2,0.0,10.9096,Furniture,Furnishings,Magnifier Swing Arm Lamp,Cynthia Voltz,Corporate,55,United States,New York City,New York,10035,East
CL-12565,OFF-AR-10000380,112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,75.96,2,0.0,22.788,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener  Blue,Clay Ludtke,Consumer,36,United States,Urbandale,Iowa,50322,Central
CL-12565,OFF-BI-10003981,113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,27.24,6,0.0,13.3476,Office Supplies,Binders,Avery Durable Plastic 1 Binders,Clay Ludtke,Consumer,36,United States,Urbandale,Iowa,50322,Central
RC-19960,OFF-FA-10000621,114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,40.096,14,0.2,14.5348,Office Supplies,Fasteners,OIC Colored Binder Clips  Assorted Sizes,Ryan Crowe,Consumer,34,United States,Columbus,Ohio,43229,East
RC-19960,OFF-EN-10002600,115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,4.72,2,0.2,1.652,Office Supplies,Envelopes,Redi-Strip #10 Envelopes  4 1/8 x 9 1/2,Ryan Crowe,Consumer,34,United States,Columbus,Ohio,43229,East
RC-19960,OFF-PA-10004965,116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,23.976,3,0.2,7.4925,Office Supplies,Paper,Xerox 1921,Ryan Crowe,Consumer,34,United States,Columbus,Ohio,43229,East
RC-19960,OFF-EN-10002504,117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,130.464,6,0.2,44.0316,Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel Envelopes  Plain White,Ryan Crowe,Consumer,34,United States,Columbus,Ohio,43229,East
DK-13090,FUR-TA-10001768,118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,787.53,3,0.0,165.3813,Furniture,Tables,Hon Racetrack Conference Tables,Dave Kipp,Consumer,24,United States,Seattle,Washington,98103,West
GG-14650,OFF-BI-10003650,119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,157.794,1,0.7,-115.7156,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Greg Guthrie,Corporate,51,United States,Bristol,Tennessee,37620,South
SC-20725,FUR-FU-10002157,120,CA-2016-103730,2016-06-12,2016-06-15,First Class,47.04,3,0.0,18.3456,Furniture,Furnishings,Artistic Insta-Plaque,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East
SC-20725,OFF-BI-10003910,121,CA-2016-103730,2016-06-12,2016-06-15,First Class,30.84,4,0.0,13.878,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East
SC-20725,OFF-ST-10000777,122,CA-2016-103730,2016-06-12,2016-06-15,First Class,226.56,6,0.0,63.4368,Office Supplies,Storage,Companion Letter/Legal File  Black,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East
SC-20725,OFF-EN-10002500,123,CA-2016-103730,2016-06-12,2016-06-15,First Class,115.02,9,0.0,51.759,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East
SC-20725,TEC-PH-10003875,124,CA-2016-103730,2016-06-12,2016-06-15,First Class,68.04,7,0.0,19.7316,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East
AD-10180,FUR-CH-10004063,125,US-2014-152030,2014-12-26,2014-12-28,Second Class,600.558,3,0.3,-8.5794,Furniture,Chairs,Global Deluxe High-Back Managers Chair,Alan Dominguez,Home Office,52,United States,Houston,Texas,77041,Central
PF-19165,FUR-TA-10004534,126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,617.7,6,0.5,-407.682,Furniture,Tables,Bevis 44 x 96 Conference Tables,Philip Fox,Consumer,30,United States,Bloomington,Illinois,61701,Central
TS-21610,OFF-BI-10003274,127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,2.388,2,0.7,-1.8308,Office Supplies,Binders,Avery Durable Slant Ring Binders  No Labels,Troy Staebel,Consumer,33,United States,Phoenix,Arizona,85023,West
TS-21610,OFF-ST-10002974,128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,243.992,7,0.2,30.499,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II  Black,Troy Staebel,Consumer,33,United States,Phoenix,Arizona,85023,West
LS-16975,FUR-CH-10001146,129,US-2016-125969,2016-11-06,2016-11-10,Second Class,81.424,2,0.2,-9.1602,Furniture,Chairs,Global Value Mid-Back Managers Chair  Gray,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004,West
LS-16975,FUR-FU-10003773,130,US-2016-125969,2016-11-06,2016-11-10,Second Class,238.56,3,0.0,26.2416,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004,West
DW-13585,TEC-PH-10002293,131,US-2017-164147,2017-02-02,2017-02-05,First Class,59.97,5,0.4,-11.994,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Dorothy Wardle,Corporate,62,United States,Columbus,Ohio,43229,East
DW-13585,OFF-PA-10002377,132,US-2017-164147,2017-02-02,2017-02-05,First Class,78.304,2,0.2,29.364,Office Supplies,Paper,Xerox 1916,Dorothy Wardle,Corporate,62,United States,Columbus,Ohio,43229,East
DW-13585,OFF-FA-10002780,133,US-2017-164147,2017-02-02,2017-02-05,First Class,21.456,9,0.2,6.9732,Office Supplies,Fasteners,Staples,Dorothy Wardle,Corporate,62,United States,Columbus,Ohio,43229,East
LC-16885,OFF-PA-10001804,134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,20.04,3,0.0,9.6192,Office Supplies,Paper,Xerox 195,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
LC-16885,OFF-PA-10001736,135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,35.44,1,0.0,16.6568,Office Supplies,Paper,Xerox 1880,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
LC-16885,OFF-AR-10001149,136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,11.52,4,0.0,3.456,Office Supplies,Art,Sanford Colorific Colored Pencils  12/Box,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
LC-16885,OFF-FA-10002988,137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,4.02,2,0.0,1.9698,Office Supplies,Fasteners,Ideal Clamps,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
LC-16885,OFF-BI-10004781,138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,76.176,3,0.2,26.6616,Office Supplies,Binders,GBC Wire Binding Strips,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
LC-16885,OFF-SU-10001218,139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,65.88,6,0.0,18.4464,Office Supplies,Supplies,Fiskars Softgrip Scissors,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
LC-16885,FUR-FU-10001706,140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,43.12,14,0.0,20.6976,Furniture,Furnishings,Longer-Life Soft White Bulbs,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
JD-15895,FUR-FU-10004848,141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,82.8,2,0.2,10.35,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,Jonathan Doherty,Corporate,57,United States,Philadelphia,Pennsylvania,19140,East
SH-19975,OFF-AR-10000940,142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,8.82,3,0.0,2.3814,Office Supplies,Art,Newell 343,Sally Hughsby,Corporate,60,United States,San Francisco,California,94122,West
SH-19975,OFF-EN-10004030,143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,10.86,3,0.0,5.1042,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,Sally Hughsby,Corporate,60,United States,San Francisco,California,94122,West
SH-19975,OFF-PA-10004327,144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,143.7,3,0.0,68.976,Office Supplies,Paper,Xerox 1911,Sally Hughsby,Corporate,60,United States,San Francisco,California,94122,West
SG-20080,OFF-AP-10001058,145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,839.43,3,0.0,218.2518,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Sandra Glassco,Consumer,52,United States,Independence,Missouri,64055,Central
HA-14920,OFF-ST-10003656,146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,671.93,7,0.0,20.1579,Office Supplies,Storage,Safco Industrial Wire Shelving,Helen Andreada,Consumer,48,United States,Pasadena,California,91104,West
MG-17680,FUR-FU-10000521,147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,93.888,4,0.2,12.9096,Furniture,Furnishings,Seth Thomas 14 Putty-Colored Wall Clock,Maureen Gastineau,Home Office,26,United States,Newark,Ohio,43055,East
JE-16165,TEC-PH-10000215,148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,384.45,11,0.0,103.8015,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Justin Ellison,Corporate,49,United States,Franklin,Wisconsin,53132,Central
JE-16165,TEC-PH-10001448,149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,149.97,3,0.0,5.9988,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Justin Ellison,Corporate,49,United States,Franklin,Wisconsin,53132,Central
JE-16165,FUR-CH-10000454,150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,1951.84,8,0.0,585.552,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs  Rounded Back,Justin Ellison,Corporate,49,United States,Franklin,Wisconsin,53132,Central
JE-16165,OFF-BI-10002735,151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,171.55,5,0.0,80.6285,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Justin Ellison,Corporate,49,United States,Franklin,Wisconsin,53132,Central
TW-21025,OFF-AP-10000326,152,CA-2016-158834,2016-03-13,2016-03-16,First Class,157.92,5,0.2,17.766,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Tamara Willingham,Home Office,61,United States,Scottsdale,Arizona,85254,West
TW-21025,TEC-PH-10001254,153,CA-2016-158834,2016-03-13,2016-03-16,First Class,203.184,2,0.2,15.2388,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Tamara Willingham,Home Office,61,United States,Scottsdale,Arizona,85254,West
SP-20650,OFF-PA-10001950,154,CA-2015-124919,2015-05-31,2015-06-02,First Class,58.38,7,0.0,26.271,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Stephanie Phelps,Corporate,18,United States,San Jose,California,95123,West
SP-20650,OFF-PA-10002254,155,CA-2015-124919,2015-05-31,2015-06-02,First Class,105.52,4,0.0,48.5392,Office Supplies,Paper,Xerox 1883,Stephanie Phelps,Corporate,18,United States,San Jose,California,95123,West
SP-20650,OFF-ST-10001590,156,CA-2015-124919,2015-05-31,2015-06-02,First Class,80.88,6,0.0,21.0288,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design  Black,Stephanie Phelps,Corporate,18,United States,San Jose,California,95123,West
NK-18490,OFF-AR-10001547,157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,6.63,3,0.0,1.7901,Office Supplies,Art,Newell 311,Neil Knudson,Home Office,61,United States,Seattle,Washington,98105,West
DB-13060,FUR-CH-10004063,158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,457.568,2,0.2,51.4764,Furniture,Chairs,Global Deluxe High-Back Managers Chair,Dave Brooks,Consumer,50,United States,Seattle,Washington,98115,West
NP-18670,OFF-LA-10002475,159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,14.62,2,0.0,6.8714,Office Supplies,Labels,Avery 519,Nora Paige,Consumer,64,United States,Edmond,Oklahoma,73034,Central
NP-18670,TEC-PH-10004536,160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,944.93,7,0.0,236.2325,Technology,Phones,Avaya 5420 Digital phone,Nora Paige,Consumer,64,United States,Edmond,Oklahoma,73034,Central
TT-21070,OFF-PA-10002751,161,CA-2016-162733,2016-05-11,2016-05-12,First Class,5.98,1,0.0,2.691,Office Supplies,Paper,Xerox 1920,Ted Trevino,Consumer,67,United States,Los Angeles,California,90045,West
EM-13960,TEC-AC-10003657,162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,54.384,2,0.2,1.3596,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Eric Murdock,Consumer,46,United States,Philadelphia,Pennsylvania,19134,East
RD-19900,OFF-EN-10001990,163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,28.4,5,0.0,13.348,Office Supplies,Envelopes,Staple envelope,Ruben Dartt,Consumer,26,United States,Carlsbad,New Mexico,88220,West
MJ-17740,OFF-BI-10004002,164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,27.68,2,0.2,9.688,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Max Jones,Consumer,40,United States,Seattle,Washington,98115,West
BM-11140,OFF-AR-10004441,165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,9.936,3,0.2,2.7324,Office Supplies,Art,BIC Brite Liner Highlighters,Becky Martin,Consumer,67,United States,San Antonio,Texas,78207,Central
BM-11140,TEC-MA-10000822,166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,8159.952,8,0.4,-1359.992,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Becky Martin,Consumer,67,United States,San Antonio,Texas,78207,Central
BM-11140,OFF-ST-10000991,167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,275.928,3,0.2,-58.6347,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Becky Martin,Consumer,67,United States,San Antonio,Texas,78207,Central
BM-11140,FUR-CH-10004287,168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,1740.06,9,0.3,-24.858,Furniture,Chairs,SAFCO Arco Folding Chair,Becky Martin,Consumer,67,United States,San Antonio,Texas,78207,Central
BM-11140,OFF-AR-10002656,169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,32.064,6,0.2,6.8136,Office Supplies,Art,Sanford Liquid Accent Highlighters,Becky Martin,Consumer,67,United States,San Antonio,Texas,78207,Central
BM-11140,OFF-AP-10002518,170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,177.98,5,0.8,-453.849,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Becky Martin,Consumer,67,United States,San Antonio,Texas,78207,Central
BM-11140,TEC-PH-10003931,171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,143.976,3,0.2,8.9985,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Becky Martin,Consumer,67,United States,San Antonio,Texas,78207,Central
CS-12130,OFF-PA-10000659,172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,20.94,3,0.0,9.8418,Office Supplies,Paper,Adams Phone Message Book  Professional  400 Message Capacity  5 3/6” x 11”,Chad Sievert,Consumer,51,United States,Los Angeles,California,90004,West
CS-12130,OFF-PA-10001144,173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,110.96,2,0.0,53.2608,Office Supplies,Paper,Xerox 1913,Chad Sievert,Consumer,51,United States,Los Angeles,California,90004,West
CS-12130,FUR-CH-10003817,174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,340.144,7,0.2,21.259,Furniture,Chairs,Global Value Steno Chair  Gray,Chad Sievert,Consumer,51,United States,Los Angeles,California,90004,West
JB-15400,OFF-AP-10000891,175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,52.448,2,0.8,-131.12,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Jennifer Braxton,Corporate,39,United States,Chicago,Illinois,60623,Central
JB-15400,OFF-LA-10003148,176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,20.16,4,0.2,6.552,Office Supplies,Labels,Avery 51,Jennifer Braxton,Corporate,39,United States,Chicago,Illinois,60623,Central
SJ-20500,OFF-AP-10002684,177,US-2017-152366,2017-04-21,2017-04-25,Second Class,97.264,4,0.8,-243.16,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center  Wihtout Fax/Phone Line Protection,Shirley Jackson,Consumer,69,United States,Houston,Texas,77036,Central
JE-15745,FUR-CH-10004698,178,US-2015-101511,2015-11-21,2015-11-23,Second Class,396.802,7,0.3,-11.3372,Furniture,Chairs,Padded Folding Chairs  Black  4/Carton,Joel Eaton,Consumer,25,United States,Memphis,Tennessee,38109,South
JE-15745,OFF-SU-10002189,179,US-2015-101511,2015-11-21,2015-11-23,Second Class,15.88,5,0.2,-3.7715,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,Joel Eaton,Consumer,25,United States,Memphis,Tennessee,38109,South
JK-15640,OFF-AR-10001940,180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,3.28,1,0.0,1.4104,Office Supplies,Art,Sanford Colorific Eraseable Coloring Pencils  12 Count,Jim Kriz,Home Office,31,United States,New York City,New York,10009,East
DK-13150,OFF-ST-10003455,181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,24.816,2,0.2,1.8612,Office Supplies,Storage,Tenex File Box  Personal Filing Tote with Lid  Black,David Kendrick,Corporate,20,United States,Decatur,Illinois,62521,Central
DK-13150,TEC-AC-10004659,182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,408.744,7,0.2,76.6395,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,David Kendrick,Corporate,20,United States,Decatur,Illinois,62521,Central
RM-19675,TEC-PH-10003273,183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,503.96,4,0.0,131.0296,Technology,Phones,AT&T TR1909W,Robert Marley,Home Office,57,United States,Monroe,Louisiana,71203,South
RM-19675,TEC-PH-10004896,184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,149.95,5,0.0,41.986,Technology,Phones,Nokia Lumia 521 (T-Mobile),Robert Marley,Home Office,57,United States,Monroe,Louisiana,71203,South
RM-19675,TEC-AC-10002345,185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,29.0,2,0.0,7.25,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,Robert Marley,Home Office,57,United States,Monroe,Louisiana,71203,South
SK-19990,OFF-BI-10001890,186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,7.16,2,0.0,3.4368,Office Supplies,Binders,Avery Poly Binder Pockets,Sally Knutson,Consumer,44,United States,Fairfield,Connecticut,6824,East
FM-14290,TEC-AC-10002323,187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,176.8,8,0.0,22.984,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032,West
AM-10360,OFF-ST-10001328,188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,37.224,3,0.2,3.7224,Office Supplies,Storage,Personal Filing Tote with Lid  Black/Gray,Alice McCarthy,Corporate,45,United States,Grand Prairie,Texas,75051,Central
AM-10360,OFF-PA-10001950,189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,20.016,3,0.2,6.255,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Alice McCarthy,Corporate,45,United States,Grand Prairie,Texas,75051,Central
MP-17470,FUR-BO-10002613,190,CA-2015-102281,2015-10-12,2015-10-14,First Class,899.136,4,0.2,112.392,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases  Custom Colors,Mark Packer,Home Office,61,United States,New York City,New York,10035,East
MP-17470,TEC-PH-10001552,191,CA-2015-102281,2015-10-12,2015-10-14,First Class,71.76,6,0.0,20.0928,Technology,Phones,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Mark Packer,Home Office,61,United States,New York City,New York,10035,East
